region,show_name,session_counts
west midlands,extras,341
west midlands,fanny_cradock_invites_you_to,8
west midlands,fear_itself,1
west midlands,fifa_world_cup_rewind,4
west midlands,fight_like_a_girl,42
west midlands,five_by_five,5
west midlands,fleabag,42
west midlands,flog_it,6
west midlands,flog_it_,25
west midlands,floyd_on_france,4
west midlands,footy_pups,3
west midlands,frankie_boyle_s_new_world_order,378
west midlands,frankie_boyles_new_world_order,11
west midlands,frankie_goes_to_russia,518
west midlands,futsal,6
west midlands,garden_rescue,119
west midlands,gardeners_world,95
west midlands,gavin_stacey,1166
west midlands,germaine_bloody_greer,53
west midlands,get_well_soon_hospital,54
west midlands,glamorgan_coastal_lives,10
west midlands,go_jetters,601
west midlands,got_what_it_takes,19
west midlands,got_what_it_takes_,5
west midlands,grammar_schools_who_will_get_in,200
west midlands,grammar_schools_who_will_get_in_,37
west midlands,grand_tours_of_the_scottish_islands,1
west midlands,great_american_railroad_journeys,18
west midlands,great_expectations,15
west midlands,grenfell,282
west midlands,guidance,35
west midlands,gym_stars,185
west midlands,hairy_bikers_best_of_british,29
west midlands,hank_zipzer,115
west midlands,happy_tent_tales,21
west midlands,hardball,23
west midlands,have_i_got_a_bit_more_news_for_you,82
west midlands,have_i_got_news_for_you,123
west midlands,heart_transplant_a_chance_to_live,4
west midlands,henry_vii_the_winter_king,2
west midlands,hetty_feather,325
west midlands,hey_duggee,1516
west midlands,hh_gory_games,2
west midlands,hidden,581
west midlands,holby_city,409
west midlands,home_from_home,11
west midlands,homes_under_the_hammer,21
west midlands,horizon,287
west midlands,horrible_histories,33
west midlands,how_to_build,6
west midlands,how_to_build_a_cathedral,3
west midlands,how_to_get_ahead,62
west midlands,i_can_cook,18
west midlands,i_was_there_kate_adie_on_tiananmen_square,29
west midlands,ice_age_giants,31
west midlands,ice_stars,9
west midlands,imagine,4
west midlands,in_the_night_garden,76
west midlands,inside_britain_s_moped_crime_gangs,17
west midlands,inside_britains_moped_crime_gangs,13
west midlands,inspector_montalbano,56
west midlands,iolo_s_snowdonia,296
west midlands,jamie_johnson,503
west midlands,joins_bbc_news,12
west midlands,journey_in_the_danger_zone_iraq,95
west midlands,junior_bake_off,89
west midlands,junk_rescue,36
west midlands,justin_s_house,28
west midlands,justins_house,14
west midlands,kate_and_mim_mim,75
west midlands,kate_bush_at_the_bbc,74
west midlands,katie_morag,44
west midlands,kazoops,25
west midlands,kazoops_,175
west midlands,ken_hom_s_chinese_cookery,1
west midlands,kenny,45
west midlands,killed_by_my_debt,2
west midlands,killing_me_softly_the_roberta_flack_story,3
west midlands,king_lear,3
west midlands,kung_fu_panda_secrets_of_the_masters,25
west midlands,kyffin_williams_the_man_who_painted_wales,3
west midlands,lara_croft_tomb_raider,24
west midlands,lara_croft_tomb_raider_the_cradle_of_life,23
west midlands,later_with_jools_holland,179
west midlands,let_s_celebrate,54
west midlands,let_s_play,112
west midlands,life,91
west midlands,life_and_death_row,65
west midlands,live_at_the_apollo,185
west midlands,living_differently,12
west midlands,loaded,12
west midlands,locomotion_dan_snow_s_history_of_railways,2
west midlands,london_news,311
west midlands,louis_theroux_s_weird_weekends,42
west midlands,love_and_drugs_on_the_street_girls_sleeping_rough,347
west midlands,love_and_hate_crime,2
west midlands,love_in_the_countryside,29
west midlands,lucky_them,1
west midlands,mackintosh_glasgow_s_neglected_genius,16
west midlands,made_in_dagenham,64
west midlands,madhur_jaffrey_s_flavours_of_india,18
west midlands,managing_england_the_impossible_job,184
west midlands,manchester_bomb_our_story,2
west midlands,manchester_the_night_of_the_bomb,3
west midlands,marrying_mum_and_dad,85
west midlands,match_of_the_day_wales,4
west midlands,matilda_and_the_ramsay_bunch,546
west midlands,medusa_s_ankles,32
west midlands,meet_the_author,60
west midlands,melody,303
west midlands,messy_goes_to_okido,47
west midlands,mexico_earth_s_festival_of_life,27
west midlands,midlands_today,118
west midlands,millie_inbetween,250
west midlands,million_pound_menu,311
west midlands,miranda,115
west midlands,misfits_like_us,35
west midlands,missions,557
west midlands,mister_maker_around_the_world,28
west midlands,mister_maker_comes_to_town,156
west midlands,mister_maker_s_arty_party,28
west midlands,mock_the_week,796
west midlands,money_for_nothing,8
west midlands,more_dawn_frenchs_girls_who_do_comedy,6
west midlands,motd_2018_world_cup,5248
west midlands,motd_kickabout,131
west midlands,movies_with_ali_plumb,48
west midlands,murdered_by_my_boyfriend,42
west midlands,mustangs_fc,90
west midlands,my_first,46
west midlands,my_life,213
west midlands,my_world_kitchen,22
west midlands,newsbeat_documentaries,41
west midlands,newsnight,47
west midlands,newsround,38
west midlands,nikki_lilly_meets_,62
west midlands,nine_minute_ninja,114
west midlands,normandy_44_the_battle_beyond_d_day,12
west midlands,nothing_like_a_dame,5
west midlands,numberblocks,1422
west midlands,octonauts,516
west midlands,odd_squad,1695
west midlands,officially_amazing_goes_bunkers,22
west midlands,old_jack_s_boat,21
west midlands,olobob_top,2
west midlands,operation_ouch,123
west midlands,operation_ouch_,7
west midlands,operation_ouch_hospital_takeover,2
west midlands,orbit_earth_s_extraordinary_journey,52
west midlands,orbit_earths_extraordinary_journey,1
west midlands,our_family,224
west midlands,our_friend_victoria,17
west midlands,our_girl,1152
west midlands,our_school,10
west midlands,our_world,103
west midlands,overshadowed,2
west midlands,pain_pus_and_poison_the_search_for_modern_medicines,28
west midlands,panorama,211
west midlands,patagonia_earth_s_secret_paradise,92
west midlands,patchwork_pals,32
west midlands,patr_l_pawennau,7
west midlands,peter_kay_s_car_share,55
west midlands,peter_rabbit,3608
west midlands,pointless,107
west midlands,pointless_celebrities,41
west midlands,poldark,559
west midlands,postman_pat_special_delivery_service,34
west midlands,prime_minister_s_questions,85
west midlands,qi,215
west midlands,quartet,61
west midlands,queer_britain,1
west midlands,question_time,32
west midlands,r_kelly_sex_girls_videotapes,2
west midlands,r_kelly_the_sex_scandal_continues,59
west midlands,raa_raa_the_noisy_lion,245
west midlands,radio_1_stories,83
west midlands,raven,68
west midlands,ray_mears_bushcraft,4
west midlands,reggie_yates_extreme,47
west midlands,remotely_funny,20
west midlands,rent_for_sex_ellie_undercover,2
west midlands,return_to_larkinland,2
west midlands,rhs_chelsea_flower_show,4
west midlands,richard_osman_s_house_of_games,247
west midlands,richard_osmans_house_of_games,36
west midlands,rick_stein_s_seafood_odyssey,18
west midlands,rick_steins_seafood_odyssey,91
west midlands,rip_off_britain,13
west midlands,rise_of_the_continents,4
west midlands,river_city,41
west midlands,romper_stomper,236
west midlands,room_101,110
west midlands,royal_academy_summer_exhibition,68
west midlands,rugby_union,9
west midlands,s4cpbs,11
west midlands,saints_and_sinners_britain_s_millennium_of_monasteries,54
west midlands,salamander,33
west midlands,sarah_duck,142
west midlands,saturday_kitchen,72
west midlands,saturday_kitchen_best_bites,1
west midlands,school_of_roars,25
west midlands,science_and_islam,12
west midlands,scotland_78_a_love_story,55
west midlands,scottish_parliament,133
west midlands,scream_street,20
west midlands,searching_for_shergar,26
west midlands,secret_life_of_boys,310
west midlands,secrets_of_bones,1
west midlands,sex_map_of_britain,10
west midlands,shaun_the_sheep,73
west midlands,shaun_the_sheep_the_movie,24
west midlands,show_me_show_me,119
west midlands,show_me_what_you_re_made_of,82
west midlands,sicily_the_wonder_of_the_mediterranean,1
west midlands,simon_amstell_carnage,3
west midlands,simply_nigella,3
west midlands,simulcast,2556
west midlands,so_awkward,28
west midlands,something_special,178
west midlands,songs_of_praise,5
west midlands,sorchar_nan_reul,4
west midlands,southampton_vs_westbrom_live,2
west midlands,sport,25
west midlands,springwatch,353
west midlands,stacey_dooley_investigates,83
west midlands,stepping_up,26
west midlands,steve_backshall_v_the_monster_mountain,17
west midlands,storyville,117
west midlands,strange_hill_high,5
west midlands,suffragettes_with_lucy_worsley,57
west midlands,sunday_morning_live,7
west midlands,sunday_politics,9
west midlands,sunday_politics_london,9
west midlands,super_league_show,2
west midlands,swallowed_by_the_sea_ancient_egypt_s_greatest_lost_city,11
west midlands,swallowed_by_the_sea_ancient_egypts_greatest_lost_city,3
west midlands,swashbuckle,113
west midlands,taking_the_next_step,9
west midlands,tales_from_the_royal_bedchamber,8
west midlands,tee_and_mo,371
west midlands,tee_and_mo_love_song,36
west midlands,tee_and_mo_song_time,30
west midlands,teletubbies,169
west midlands,the_a_to_z_of_tv_gardening,9
west midlands,the_andrew_marr_show,37
west midlands,the_beechgrove_garden,14
west midlands,the_big_crash_diet_experiment,4
west midlands,the_blame_game,55
west midlands,the_break,2
west midlands,the_bridge,2326
west midlands,the_briefing,9
west midlands,the_button,33
west midlands,the_cancer_hospital,1
west midlands,the_curious_house_guest,4
west midlands,the_damned_united,62
west midlands,the_deep,118
west midlands,the_dengineers,76
west midlands,the_doctor_blake_mysteries,12
west midlands,the_doctor_who_gave_up_drugs,34
west midlands,the_dog_ate_my_homework,23
west midlands,the_dumping_ground,1176
west midlands,the_everly_brothers_harmonies_from_heaven,1
west midlands,the_family_farm,55
west midlands,the_fantastical_world_of_hormones_with_professor_john_wass,28
west midlands,the_fight_for_women_s_bodies,67
west midlands,the_fight_for_womens_bodies,6
west midlands,the_film_review,10
west midlands,the_graham_norton_show,491
west midlands,the_great_war_interviews,20
west midlands,the_greatest_tomb_on_earth_secrets_of_ancient_china,3
west midlands,the_jeremy_thorpe_scandal,83
west midlands,the_league_of_gentlemen,481
west midlands,the_next_step,696
west midlands,the_one_show,234
west midlands,the_papers,200
west midlands,the_past,1
west midlands,the_pets_factor,303
west midlands,the_playlist,74
west midlands,the_regiment,4
west midlands,the_revision_chillout_playlist,16
west midlands,the_richard_dimbleby_lecture,18
west midlands,the_river_wye_with_will_millard,12
west midlands,the_royal_wedding_prince_harry_and_meghan_markle,24
west midlands,the_secret_life_of_the_motorway,8
west midlands,the_secrets_of_your_food,5
west midlands,the_sinking_of_the_laconia,8
west midlands,the_sky_at_night,23
west midlands,the_split,333
west midlands,the_tempest,3
west midlands,the_town_that_floored_the_world,4
west midlands,the_travel_show,48
west midlands,the_trouble_with_women_with_anne_robinson,93
west midlands,the_truth_about,128
west midlands,the_truth_about_,13
west midlands,the_world_cup_heroes_of_66,1
west midlands,the_world_cup_hopes_of_a_nation,137
west midlands,the_world_s_most_extraordinary_homes,3
west midlands,the_worst_witch,10
west midlands,the_young_offenders,60
west midlands,this_country,431
west midlands,this_week,8
west midlands,timmy_time,3
west midlands,tinga_tinga_tales,13
west midlands,top_of_the_pops,227
west midlands,top_of_the_shop_with_tom_kerridge,23
west midlands,topsy_and_tim,270
west midlands,tracey_breaks_the_news,167
west midlands,tracy_beaker_returns,425
west midlands,true_north,96
west midlands,tuesday_documentary,4
west midlands,twin_it_to_win_it,17
west midlands,twirlywoos,55
west midlands,two_pints_of_lager_and_a_packet_of_crisps,23483
west midlands,ugly_me_my_life_with_body_dysmorphia,48
west midlands,uncle,45
west midlands,unsolved,21
west midlands,versailles,429
west midlands,victoria_derbyshire,112
west midlands,victorian_farm,35
west midlands,victorian_pharmacy,36
west midlands,village_of_dreams,105
west midlands,waffle_the_wonder_dog,1656
west midlands,wallace_and_gromit_a_close_shave,28
west midlands,washington_journal,24
west midlands,watchdog,27
west midlands,we_can_be_heroes,1
west midlands,wednesday_in_parliament,2
west midlands,westminster_hall,12
west midlands,what_s_the_big_idea,22
west midlands,where_in_the_world,139
west midlands,where_in_the_world_,74
west midlands,who_do_you_think_you_are,48
west midlands,who_do_you_think_you_are_,14
west midlands,wild_weird,10
west midlands,witness,4
west midlands,wolfblood,3
west midlands,wolfblood_uncovered,3
west midlands,women_s_football_internationals,6
west midlands,woolly_and_tig,15
west midlands,world_cup_2018_extra,10
west midlands,world_cup_brush_up_with_danny_baker,10
west midlands,world_news_today,109
west midlands,would_i_lie_to_you,114
west midlands,would_i_lie_to_you_,30
west midlands,yakka_dee,524
west midlands,young_welsh_and_pretty_minted,9
west midlands,youve_been_shamed,1
wales,123,801
wales,3_lle,425
wales,40_minutes,6
wales,64_zoo_lane,31
wales,a_very_english_scandal,127
wales,abadas,5155
wales,adelina_patti,425
wales,adre,123
wales,africa,12
wales,all_over_the_workplace,26
wales,all_round_to_mrs_brown_s,68
wales,all_round_to_mrs_browns,14
wales,alphablocks,64
wales,amazing_hotels_life_beyond_the_lobby,5
wales,ambulance,79
wales,andy_s_prehistoric_adventures,96
wales,andy_s_safari_adventures,378
wales,animal_tv,124
wales,antiques_road_trip,1
wales,antiques_roadshow,8
